t,price_usd_close,volume_sum,active_count,transfers_volume_entity_adjusted_sum,fee_ema_percentile,fee_upper,fee_lower,volume_sma_zscore,volume_upper,volume_lower,address_sma_meandev,address_upper,address_lower
2020-07-09,9294.76603547,513822.35029894137,1041612,1965234842.521456,413472.86661450454,1283944.1446211971,145183.07733167105,1647454162.9207196,2020792530.346693,1463394768.220214,933897.5714285715,,
2020-07-10,9278.8078672,445892.0807357368,983992,1829817051.087184,421577.6701448126,1283944.1446211971,147210.27299356472,1649153528.2070336,2021051279.384663,1464185598.0507908,939426.4285714285,,
2020-07-11,9240.34632654,301906.7421094445,879028,994765422.7367074,391659.93813597056,1283944.1446211971,149863.24388821135,1646542234.343428,2021352659.9715667,1465335001.4451442,949967.7142857143,,
2020-07-12,9276.49985018,227535.92211218065,744442,873525967.2309936,350628.93413002306,1283944.1446211971,154208.99258321707,1639370530.7058873,2021472553.4721274,1465648837.0116506,947019.0,,
2020-07-13,9243.61385509,379130.634911546,907516,2034005452.5415976,357754.35932540376,1283944.1446211971,157664.57322494625,1644504310.732571,2021500241.8748946,1465709453.589715,934773.5714285715,,
2020-07-14,9243.21341642,580385.5415384605,1003311,2087462293.717555,413412.154878668,1283944.1446211971,158133.128626122,1671597517.764003,2021358837.2463584,1465496244.4800863,939447.2857142857,,
2020-07-15,9192.83736784,592621.768898304,966101,2144598337.0826368,458214.55838357704,1283944.1446211971,160796.9287592369,1704201338.1311615,2021278268.840194,1465395310.1622984,932286.0,,
2020-07-16,9137.21825621,714578.5784039928,969556,1937550634.91986,522305.563388681,1283944.1446211971,174277.76361462817,1700246451.3309333,2021095980.837362,1465176838.6852548,921992.2857142857,,
2020-07-17,9149.9429538,706156.119473731,854365,1769410606.6421528,568268.2024099434,1283944.1446211971,196576.71727159715,1691616959.2673576,2020631697.0390327,1464684114.159406,903474.1428571428,,
2020-07-18,9158.56462749,698754.473652104,890794,1158905900.7271106,600889.7702204835,1283944.1446211971,201976.64987848914,1715065598.9802723,2020193696.5627782,1464278420.7488306,905155.0,,
2020-07-19,9185.45240342,420061.2000618904,874306,980359140.1281364,555682.6276808352,1283944.1446211971,205626.37940079547,1730327480.8227212,2020483758.0019073,1464675351.1939354,923707.0,,
2020-07-20,9177.86448262,720169.6340018798,939131,1709186610.968375,596804.3792610964,1283944.1446211971,210279.5311199228,1683924789.1694038,2020713400.4981213,1465124581.8290515,928223.4285714285,,
2020-07-21,9374.78345925,952196.6400741682,923962,2092505508.9397864,685652.4444643643,1283944.1446211971,214540.08109375343,1684645248.4868655,2021095161.7664719,1466084562.2586021,916887.8571428572,,
2020-07-22,9525.36344997,1341415.2634820105,1019885,2355396108.857116,849593.1492187759,1283944.1446211971,237285.3551101963,1714759215.8832195,2021674977.5502188,1467619208.2000206,924571.2857142857,,
2020-07-23,9579.97977007,1287000.8580605623,983786,2263994455.496048,958945.0764292225,1283944.1446211971,274126.0429657349,1761394047.3941035,2022521013.1095529,1469659030.2305708,926604.1428571428,,
2020-07-24,9537.79707625,1187022.8636921276,1081594,2132062726.0454268,1015964.5232449488,1283944.1446211971,288205.6574981767,1813201493.0231426,2023684227.1596508,1472635793.0726619,959065.4285714285,,
2020-07-25,9677.11349729,855449.8395633324,973431,1500386581.039787,975835.8523245448,1283944.1446211971,291366.96643829666,1861984447.3535252,2025193757.9460864,1475676165.0023513,970870.7142857143,,
2020-07-26,9906.34519401,751658.1062368398,997864,1476093758.063217,919791.4158026185,1283944.1446211971,295040.9714954522,1932803678.487108,2027290364.4447095,1478467639.7785394,988521.8571428572,,
2020-07-27,11023.434646,1267394.1183720834,1021507,3706188339.746149,1006692.0914449848,1283944.1446211971,306629.8917358565,2218089639.741076,2032772784.6701953,1480567684.3231452,1000289.8571428572,,
2020-07-28,10909.9046958,2060793.2378429947,1055931,3742186532.441793,1270217.3780444872,1307087.793543734,318830.9714962451,2453758357.3842196,2042160302.1047688,1480964990.7266278,1019142.5714285715,,
2020-07-29,11098.4100908,1936883.5094412805,1044212,2855743025.6438284,1436883.9108936854,1372647.4855302034,318830.9714962451,2525236488.3537498,2052647476.1977787,1480346868.8373723,1022617.8571428572,,
2020-07-30,11121.1587554,1984777.6570292448,968137,2799841260.2799225,1573857.3474275754,1421008.574298711,318830.9714962451,2601786031.8943033,2064443515.6041198,1478974986.1327267,1020382.2857142857,,
2020-07-31,11332.4012834,1921412.1295658136,1061450,2905076609.182031,1660746.042962135,1453541.7179499017,318830.9714962451,2712216586.628104,2078230450.2755282,1476282810.5375473,1017504.5714285715,,
2020-08-01,11766.9595624,1484884.1545005925,958501,2100206516.7888055,1616780.5708467495,1505720.2954757877,318830.9714962451,2797905148.877964,2093549282.09572,1472700882.970248,1015371.7142857143,,
2020-08-02,11059.3145305,1204706.6195888557,952139,1811997107.633487,1513762.0830322758,1526686.3580739764,318830.9714962451,2845891341.6737165,2109727263.0740218,1469076523.8916764,1008839.5714285715,,
2020-08-03,11245.5240356,1465987.2098193662,1080027,2748606607.043084,1501818.3647290482,1526686.3580739764,318830.9714962451,2709093951.2875643,2122516560.1539745,1467518692.7493281,1017199.5714285715,,
2020-08-04,11207.6483786,1252559.355277484,995793,2755904875.685881,1439503.6123661571,1526686.3580739764,318830.9714962451,2568196571.7510056,2131436913.9593182,1466442107.9254694,1008608.4285714285,,
2020-08-05,11751.6655847,1572192.5453652963,955267,2333042808.806236,1472675.8456159418,1526686.3580739764,318830.9714962451,2493525112.2027783,2138094360.8544242,1465569712.2848094,995902.0,,
2020-08-06,11785.14051,2308925.2155891084,1126574,2902823552.369312,1681738.1881092335,1553242.253883634,318830.9714962451,2508236868.2155485,2143389101.626546,1464442005.1043096,1018535.8571428572,,
2020-08-07,11595.3530615,1607492.7422408632,1051823,3188408964.664714,1663176.826642141,1570464.648994374,318830.9714962451,2548712918.9987884,2148764908.1248255,1463115267.9807906,1017160.5714285715,,
2020-08-08,11745.8403294,923310.9333132074,950893,1670069547.6122355,1478210.3533099075,1570464.648994374,318830.9714962451,2487264780.544993,2152407024.1887836,1462248308.1241274,1016073.7142857143,,
2020-08-09,11672.4786076,731626.7190477471,905675,1508292167.229571,1291564.4447443674,1570464.648994374,318830.9714962451,2443878360.4872904,2152238056.502103,1462299560.1282716,1009436.0,,
2020-08-10,11872.1227256,1588229.4813488657,972713,2921503416.7522035,1365730.7038954918,1570464.648994374,318830.9714962451,2468577904.7314506,2150970472.785718,1462733268.9607015,994105.4285714285,,
2020-08-11,11412.1825511,1760718.3594444394,1086937,2965311431.353501,1464477.6177827285,1570464.648994374,318830.9714962451,2498493126.9696817,2151523925.7931457,1462552411.1029592,1007126.0,,
2020-08-12,11576.8771692,1438018.06898268,1057496,2850960184.969436,1457862.7305827164,1570464.648994374,318830.9714962451,2572481323.564425,2154458917.7106233,1461595466.093782,1021730.1428571428,,
2020-08-13,11796.3961941,1260448.052393039,946682,2418304863.585443,1408509.0610352969,1570464.648994374,318830.9714962451,2503264368.023872,2157611192.563261,1460771919.1936646,996031.2857142857,,
2020-08-14,11772.9732991,1253317.4735622902,1089021,3194642792.0432334,1369711.1641670451,1570464.648994374,318830.9714962451,2504154914.792232,2161297244.3001423,1459883615.7086985,1001345.2857142857,,
2020-08-15,11864.5063121,801208.561724276,975738,1673233457.0436769,1227585.5135563528,1570464.648994374,318830.9714962451,2504606901.853866,2165176282.959673,1458991981.8253646,1004894.5714285715,,
2020-08-16,11895.1527133,716360.7664166876,886141,1509401464.9002223,1099779.3267714365,1570464.648994374,318830.9714962451,2504765372.9496737,2170648338.9156547,1458133851.6488013,1002104.0,,
2020-08-17,12250.136396,988055.9903593932,882274,2993689225.392504,1071848.4926684257,1570464.648994374,318830.9714962451,2515077631.3268595,2176942626.3966355,1457409250.9528775,989184.1428571428,,
2020-08-18,11988.7456259,1923022.7667794288,1017000,3266062925.614924,1284642.0611961766,1570464.648994374,318830.9714962451,2558042130.5070624,2184248838.031936,1456632096.3070374,979193.1428571428,,
2020-08-19,11758.8645702,1743820.5788233518,979271,2952057546.766368,1399436.6906029703,1557388.885301991,318830.9714962451,2572484610.7637672,2192357773.2683907,1456203798.1923096,968018.1428571428,,
2020-08-20,11881.7212215,1544536.0300580335,997642,2536718641.8041296,1435711.5254667362,1546814.4784496904,318830.9714962451,2589400864.795008,2201060116.2332926,1456125964.4196925,975298.1428571428,,
2020-08-21,11581.8887181,1599554.8049742463,1090642,2248766283.271048,1476672.3453436138,1546814.4784496904,318830.9714962451,2454275649.256125,2207590123.8999853,1456853733.2526875,975529.7142857143,,
2020-08-22,11689.4073895,1082761.4541200649,955069,1417823879.7247193,1378194.6225377265,1546814.4784496904,318830.9714962451,2417788566.7819877,2213597764.455305,1457835904.4113028,972577.0,,
2020-08-23,11667.8605615,687934.783464347,914510,1311099877.6770048,1205629.6627693817,1546814.4784496904,318830.9714962451,2389459768.607242,2219424035.9387155,1459344385.9020567,976629.7142857143,,
2020-08-24,11778.4188516,921426.5491394476,933466,2067930340.7504609,1134578.884361898,1546814.4784496904,318830.9714962451,2257208499.372665,2223616814.7447186,1461252017.0770898,983942.8571428572,,
2020-08-25,11375.0539617,1035642.6441397718,953512,2545874325.377804,1109844.8243063665,1546814.4784496904,318830.9714962451,2154324413.624505,2226844559.9470577,1463607675.9535158,974873.1428571428,,
2020-08-26,11487.5574841,1239236.9600740883,1032469,2555630452.424864,1142192.858248297,1546814.4784496904,318830.9714962451,2097691971.5757186,2229348156.5010824,1465485818.9611714,982472.8571428572,,
2020-08-27,11322.8535935,1395405.2852434574,954570,2326103559.680627,1205495.964997087,1546814.4784496904,318830.9714962451,2067604102.7009327,2231550269.7140784,1467270394.0720978,976319.7142857143,,
2020-08-28,11539.83493,1184029.475766953,1080162,2318286354.691106,1200129.3426895535,1546814.4784496904,318830.9714962451,2077535541.4752266,2233889661.5596724,1469229697.6613808,974822.5714285715,,
2020-08-29,11512.5428548,758705.6516810913,974894,1739941870.6171088,1089773.4199374379,1546814.4784496904,318830.9714962451,2123552397.3169963,2236651484.1774397,1471324744.2481098,977654.7142857143,,
2020-08-30,11711.5398306,745508.0146534725,829974,1725073281.869315,1003707.0686164466,1546814.4784496904,318830.9714962451,2182691455.058755,2239887678.7775445,1473283943.3926983,965578.1428571428,,
2020-08-31,11685.3448054,1071325.7542929389,924450,2978672115.659256,1020611.7400355696,1546814.4784496904,318830.9714962451,2312797422.9028687,2244596331.608988,1475328570.6448877,964290.1428571428,,
2020-09-01,11968.9674207,1498790.930575037,1082535,3041987581.32372,1140156.5376704365,1546814.4784496904,318830.9714962451,2383670745.180856,2249956662.49073,1476888705.3891144,982722.0,,
2020-09-02,11418.0179849,1471149.2389748683,1027531,2939790496.1675763,1222904.7129965445,1546814.4784496904,318830.9714962451,2438550751.429816,2256027906.302555,1478395161.6949747,982016.5714285715,,
2020-09-03,10238.457762,1479041.98346349,980455,2892578005.825886,1286939.0306132808,1546814.4784496904,318830.9714962451,2519475672.3077097,2263113931.9379687,1479549552.1578116,985714.4285714285,,
2020-09-04,10511.8138807,1621456.2723623833,1008086,3197280130.82108,1370568.3410505564,1546814.4784496904,318830.9714962451,2645046211.754849,2272035027.3346386,1480131678.2992742,975417.8571428572,,
2020-09-05,10169.567221,1234424.66148225,980198,1809519779.527516,1336532.4211584798,1546814.4784496904,318830.9714962451,2654985913.027764,2280856027.237278,1480527646.2818735,976175.5714285715,,
2020-09-06,10280.3517032,723592.9106477692,992013,1347729677.8264332,1183297.543530802,1546814.4784496904,318830.9714962451,2601079683.878781,2288561575.239611,1481069625.0147786,999324.0,,
2020-09-07,10369.5637386,982281.4623431208,1088277,2010183024.481044,1133043.5232338817,1546814.4784496904,318830.9714962451,2462724099.424751,2294391344.894571,1482380590.87737,1022727.8571428572,,
2020-09-08,10131.5166457,852539.4123223213,980353,2047513480.1077049,1062917.4955059916,1546814.4784496904,318830.9714962451,2320656370.679606,2297816263.3697305,1483275846.5660963,1008130.4285714285,,
2020-09-09,10242.3477803,911966.7570216664,965163,2205901268.345916,1025179.8108849103,1546814.4784496904,318830.9714962451,2215815052.4193683,2298872311.06966,1483491623.569065,999220.7142857143,,
2020-09-10,10363.1390401,1143069.034638609,1097735,2212233421.0672,1054652.116823335,1546814.4784496904,318830.9714962451,2118622968.8824134,2298968129.485923,1483519669.8861198,1015975.0,,
2020-09-11,10400.9146854,982560.121877952,961910,1967988767.524076,1036629.1180869892,1546814.4784496904,318830.9714962451,1943009916.9828415,2297906430.437614,1482959001.3578522,1009378.4285714285,,
2020-09-12,10442.1706031,603353.7264655915,900116,1366025673.2221994,928310.2701816398,1546814.4784496904,329142.56451881916,1879653616.082082,2296476722.1707616,1482068778.2675843,997938.1428571428,,
2020-09-13,10323.7557975,510060.42707827257,791790,1217372268.203514,823747.8094057981,1546814.4784496904,338623.39081291005,1861031128.9930933,2295372330.8606815,1481245299.7522035,969334.8571428572,,
2020-09-14,10680.8374328,799255.0677194133,1023199,2216420651.599644,817624.6239842019,1546814.4784496904,338623.39081291005,1890493647.1528935,2294348276.880458,1480557952.8500028,960038.0,,
2020-09-15,10796.9509861,832582.9804686587,969276,2209202775.6467857,821364.2131053162,1546814.4784496904,338623.39081291005,1913592117.944191,2294585937.476558,1480789940.7839832,958455.5714285715,,
2020-09-16,10974.9048915,848710.0879362153,1068295,2609401997.175939,828200.681813041,1546814.4784496904,338623.39081291005,1971235079.2056224,2295895335.656644,1482491633.0792391,973188.7142857143,,
2020-09-17,10948.9899152,773160.5089278019,1108815,2105683626.317288,814440.6385917312,1546814.4784496904,338623.39081291005,1956013679.9556353,2297243963.10741,1484616849.548935,974771.5714285715,,
2020-09-18,10944.5858045,758872.0303323094,972237,2558430799.297798,800548.4865268758,1546814.4784496904,338623.39081291005,2040362541.6375957,2299264651.334879,1487566512.4392636,976246.8571428572,,
2020-09-19,11094.3462761,524337.1294292047,901620,1373682551.1624858,731495.6472524579,1546814.4784496904,344358.7435369764,2041456381.343351,2301344802.9598136,1491735094.0596406,976461.7142857143,,
2020-09-20,10938.2712894,360431.4201898532,806731,1188274814.5683675,638729.5904868067,1546814.4784496904,350944.25605325116,2037299602.2526152,2303360069.5254965,1496116276.033399,978596.1428571428,,
2020-09-21,10462.2596185,650907.607696888,945405,2257852662.0733194,641774.094789327,1546814.4784496904,350944.25605325116,2043218460.891712,2305381854.0312715,1500701050.9150143,967482.7142857143,,
2020-09-22,10538.4603213,777892.8592025636,970777,2363360102.513958,675803.7858926362,1546814.4784496904,350944.25605325116,2065240936.1584508,2307474165.857121,1506065249.5256543,967697.1428571428,,
2020-09-23,10225.8639271,1003601.9988724744,1016908,2455535628.455859,757753.3391375957,1546814.4784496904,350944.25605325116,2043260026.3412967,2309209364.817307,1512307819.0266688,960356.1428571428,,
2020-09-24,10745.5486217,863070.5579094723,945647,2316195061.997192,784082.6438305648,1546814.4784496904,350944.25605325116,2073333088.5812829,2311132931.8278894,1518640407.0164483,937046.4285714285,,
2020-09-25,10702.290491,824388.0722861802,1148102,2616779251.702008,794159.0009444688,1546814.4784496904,352970.02160666307,2081668581.7818844,2313152549.834805,1524590710.9910822,962170.0,,
2020-09-26,10754.4375117,446117.8686411825,951444,1279555778.5792575,707148.7178686471,1546814.4784496904,356225.6681528426,2068221899.98428,2315002127.9938912,1530632789.7626138,969287.7142857143,,
2020-09-27,10774.4267558,403120.9077343746,786821,1221776610.4816084,631141.7653350789,1546814.4784496904,357813.73126608256,2073007870.829029,2316696104.841234,1537415114.4174557,966443.4285714285,,
2020-09-28,10721.3270409,617946.7282521381,872091,2444240118.8740754,627843.0060643437,1546814.4784496904,367847.83075810765,2099634650.371994,2318363151.6993017,1545027294.6644287,955970.0,,
2020-09-29,10848.8304873,891849.7629051376,1004377,2595448585.0918813,693844.6952745422,1546814.4784496904,367847.83075810765,2132790147.8831258,2320360743.2764297,1552288115.4183044,960770.0,,
2020-09-30,10787.6178668,1022172.9926387914,1118924,2758074436.413532,775926.7696156044,1546814.4784496904,367847.83075810765,2176009977.591365,2322568365.1080127,1560069766.932404,975343.7142857143,,
2020-10-01,10623.3301247,1095625.7161549227,931035,2356334732.37452,855851.5062504341,1546814.4784496904,367847.83075810765,2181744216.216697,2324613984.6098804,1568387426.6228306,973256.2857142857,,
